imdb_id,keywords,release_year,budget_adj,revenue_adj,genres,production_companies,vote_average
tt1016301,secret|room|mathematics|genius|murder,2007,0,0,Mystery|Thriller,Bocaboca Producciones S.A.|Notro Films,6.3
tt0418586,romance|independent film|illness|woman director,2007,0,0,Drama|Romance,The 7th Floor,5.6
tt1093824,ice,2007,0,0,Documentary,Discovery Films,6.7
tt1059955,film making|film history|pixar animated short|behind the scenes|computer animation,2007,0,0,Documentary,Leslie Iwerks Productions,7.3
tt0765120,usa|kaffeehaus|poker|lovesickness|waitress,2007,10516685.83,22912427.87,Drama|Romance,Block 2 Pictures|Jet Tone Production|StudioCanal|Lou Yi Inc.,6.2
tt0796375,new york|san francisco|alcoholism|serial killer|alcoholic,2007,4206674.331,2552242.951,Comedy|Crime|Thriller|Romance,Echo Lake Productions|Bi-polar Pictures|Code Entertainment|Independent Film Group|Carol Baum Productions,6.1
tt1007920,fairy,2007,0,0,Animation|Family|Fantasy|Romance,Mattel,6.3
tt0481797,fountain of youth|nepal|soulmates|dual identity|lightning,2007,0,0,Fantasy|Drama|Mystery,American Zoetrope,6.6
tt0896036,based on video game,2007,10516685.83,0,Action|Horror|Western,Boll Kino Beteiligungs GmbH & Co. KG,3.3
tt0844330,love triangle|poetry|captain|navy|love,2007,0,0,Drama|Romance,WGBH|Clerkenwell Films,6.5
tt0765447,mother|new love|bride|dying and death|friendship,2007,0,0,Drama|Romance,MBF Erste Filmproduktionsgesellschaft,5.4
tt0857376,archangel gabriel|heaven|matter of life and death|hell|good and bad,2007,0,0,Fantasy|Horror|Action|Science Fiction,HILT Productions|Redline Films,5.1
tt0758781,horror|revenge|electric chair,2007,10516685.83,0,Horror,Boll Kino Beteiligungs GmbH & Co. KG|Pitchblack Pictures Inc.,3.4
tt0901507,hooligan|crime|drug,2007,4206674.331,0,Action|Adventure|Crime|Drama|Thriller,Carnaby International|Hanover Films,7.3
tt0838221,brother brother relationship|train attendant|drinking syrup|healing|steward,2007,16826697.32,25636683.84,Adventure|Drama|Comedy,Fox Searchlight Pictures|Scott Rudin Productions,7.2
tt0772157,career woman|single|independent film|woman director,2007,2103337.165,0,Comedy|Drama|Romance,HDNet Films|Vox3 Films|Backup Films|Phantom Films,6.6
tt0775539,love at first sight|loss of brother|breakdance|daughter,2007,13671691.57,79412675.7,Drama|Music,Rainforest Films,6.1
tt0813547,world war ii|sachsenhausen|counterfeit|nazi germany,2007,0,0,Drama|Crime|War,Studio Babelsberg|Babelsberg Film GmbH|Magnolia Filmproduktion|Filmförderung Hamburg|Zweites Deutsches Fernsehen (ZDF),6.9
tt0493402,paris|chase|stalker|murder|independent film,2007,0,0,Drama|Thriller,Margo Films|Canal+|TPS Star|October Pictures,5.3
tt1065106,brotherhood,2007,0,0,Comedy,Bad Monkey Productions|Hill's Production Services,4.1
tt0455760,ventriloquist|doll|ventriloquist dummy,2007,21033371.65,23365348.93,Horror,Universal Pictures|Twisted Pictures|Evolution Entertainment,6.2
tt0486640,gun rampage|machinegun|holocaust joke|based on video game|person running amok,2007,0,0,Action|Comedy,Running With Scissors|Vivendi Entertainment,5.3
tt0488798,bollywood,2007,0,38385903.27,Drama|Action|Comedy|Romance,A.G. Films,6.9
tt0437526,love triangle|loss of lover|lover (female)|ancien régime|aristocrat,2007,6835845.787,0,Drama|Romance,CB Films|StudioCanal|Burskin Film|Canal+|TPS Star,6.7
tt0934706,dc comics|superhero|based on comic book|death|doomsday,2007,3680840.039,0,Action|Animation|Science Fiction,DC Comics|Warner Home Video,6.4
tt0808331,child abuse|baby|nanny|mother-in-law|bible,2007,0,757167.7261,Drama|Thriller|Horror,ATO Pictures,6.2
tt0379976,mother|sex|adultery|nudity|scandal,2007,4837675.48,0,Drama,Celluloid Dreams|Killer Films|John Wells Productions|Montfort Producciones,6.1
tt0403407,new zealand|vampire|epidemic|influenza,2007,0,0,Fantasy|Action|Horror|Science Fiction|Drama,Spice Factory|Sensible Films|Roc Media,5.4
tt0892899,bunker|nazis|eastern europe|mercenary|revelation,2007,0,0,Action|Adventure|Horror,Regent Capital|Black Camel Pictures,5.6
tt0479500,california|detective|based on novel|dream|chase,2007,0,0,Action|Adventure|Crime|Family|Mystery,Warner Bros. Pictures|Virtual Studios,5.6
tt0964587,solidarity|snake|exhibit|musical|shenanigan,2007,0,0,Comedy|Family|Science Fiction,Ealing Studios|Fragile Films|Entertainment Film Distributors,5.4
tt0465375,sex|sexuality|gun|coming out|lesbian couple,2007,867626.5807,0,Comedy|Romance,NALA Films|Supino Pictures,5.3
tt0800003,general|duringcreditsstinger,2007,12.62002299,0,Action|Adventure|Comedy,Lions Gate Films|Shaler Entertainment Pictures|Parallel Entertainment|Sleeping Marmots Production|Samwilla Productions,4.6
tt0811106,independent film|multiple storylines|sabbath|brain scan|radiation sickness,2007,0,0,Comedy,Ascot Elite Home Entertainment,4.8
tt0389328,revenge|morgue|undead,2007,0,0,Action|Adventure|Horror|Thriller,Ghost House Pictures|Destination Films|Kingsgate Films|Mandate Pictures,4.9
tt0790804,baseball|baseball bat|sport|coach,2007,15775028.74,0,Comedy,Fox Atomic,5.2
tt0780608,hippie|roommate|fantasy|independent film|stoned,2007,0,9221.030133,Comedy,Desperate Pictures|Anonymous Content|ApolloProMovie & Co. 3. Filmproduktion,6.6
tt0758786,party|murder|fate|drug,2007,5258342.913,0,Crime|Horror|Mystery|Thriller,Prodigy Pictures,5.7
tt1010271,pedophilia|mask|suffering|snuff|sadism,2007,0,0,Horror|Thriller,Metro-Goldwyn-Mayer (MGM),5.1
tt0399095,usa|sex|brother sister relationship|mexico city|border,2007,12620022.99,0,Drama|Thriller,Centropolis Film Productions,7.2
tt0433350,independent film,2007,525834.2913,231525.8901,Drama|Romance,TLA Releasing|Boy Culture LLC,5.4
tt0845046,movie in movie|independent film,2007,4206674.331,7225225.028,Comedy,Celluloid Dreams|Hammer & Tongs,6.7
tt0837106,tv movie,2007,26291714.57,0,Action|Adventure|Drama|Romance,Danmarks Radio (DR)|Telepool|Yleisradio|AMC Pictures|TV4 Sweden,6.3
tt0923752,competition|video game|arcade|donkey kong,2007,0,0,Documentary,LargeLab,7.9
tt0927619,stand-up|live comedy|stand up comedy,2007,0,0,Comedy,Cicrus King Productions|Another Mulligan Entertainment,7.3
tt0465436,sea|beach|adoption|male friendship|hope,2007,4206674.331,48875.24571,Drama|Romance,Village Roadshow Pictures|Australian Film Finance Corporation,5.8
tt0367959,winter|psychopath|horror|serial killer,2007,52583429.13,86415485.44,Crime|Drama|Thriller,Ingenious Film Partners|ETIC Films|Quinta Communications|Dino De Laurentiis Company|Zephyr Films,6
tt0854678,taxi|afghanistan|guantanamo bay|torture chamber,2007,1051668.583,288852.3446,Documentary,Jigsaw Productions,5.2
tt0452592,mexico|victim of murder|cult|blood splatter|magic mushroom,2007,0,0,Crime|Horror|Thriller,Tonic Films|Freedom Films|Emmett/Furla Films|Worldwide Media Group|Tau Productions,5.3
tt1166827,corruption|world war ii|economic theory|adolf hitler|economy,2007,7361680.078,0,Documentary|History,Gentle Machine Productions LLC,6.9
tt0480011,london|countryside|rape|sex|trauma,2007,0,0,Thriller,Ingenious Film Partners|Screen West Midlands|UK Film Council|DJ Films|Film4,4.8
tt0784972,brother brother relationship|jealousy|pregnancy and birth|autoritian education|arctic,2007,0,0,Comedy,Revolution Studios|TriStar Pictures|Carsey-Werner Company,4.9
tt0905345,cop|new england|jesse stone,2007,0,0,Drama|Thriller|Crime,Brandman Productions,5.9
tt0438859,jail guard|prison cell|south africa|apartheid|nelson mandela,2007,31550057.48,0,Drama|History|Foreign,Film Afrika,7
tt0424823,german democratic republic|olympic games|talent|career|ping pong,2007,0,43221543.77,Comedy|Crime,Rogue Pictures|Spyglass Entertainment|Intrepid Pictures,5
tt0476603,holiday|africa|detective|monster|secret,2007,11568354.41,0,Mystery|Adventure|Family,GFP Medienfonds|Industrial Development Corporation of South Africa|Studio Hamburg International Production|Zweite Medienfonds German Filmproductions,6.3
tt0816539,camping|vomit|demon|science,2007,0,0,Action|Comedy|Horror,Brookstreet Pictures|Sound Venture Productions,5.4
tt0878695,new york|arts|murder|independent film,2007,0,0,Comedy|Horror,The Lab Of Madness,5
tt0492486,mushroom|murder|forest|drug,2007,0,5164409.979,Horror|Foreign,Nordisk Film|Ingenious Film Partners|Capitol Films|Potboiler Productions Ltd.|Bórd Scannán na hÉireann,4.6
tt0772168,farewell|loss of lover|career|us army|loss,2007,0,0,Drama,Benedek Films,5.9
tt1082588,cabaret|live comedy,2007,0,0,Comedy,Levity Productions,6.7
tt0881200,civil war|chinese civil war|war|chinese communists,2007,16826697.32,36584352.92,Action|History,Huayi Brothers Media Corporation,7.3
tt0775362,angel|based on novel|supernatural|fallen angel|orphan,2007,0,0,TV Movie|Drama|Fantasy,Three Angels Productions,6.5
tt0901481,world war ii|nazi germany,2007,8413348.661,0,Drama|Foreign|History,uFilm|Le Tax Shelter du Gouvernement Fédéral de Belgique|Entertainment Motion Pictures|Umedia|HCC Media Group,5.6
tt0810945,telecaster|ball|tv ratings|russian roulette|television producer,2007,0,0,Thriller,Atlas Entertainment|Mosaic Media Group,5.6
tt0905994,high school,2007,3155005.748,0,Fantasy|Horror|Family,Universal Studios Home Entertainment Family Productions|The Hatchery,5.1
tt1065309,woman director,2007,0,0,Adventure|Family,BBC,5.8
tt0810823,hockey player|suspense|ice hockey|parallel universe,2007,0,0,Horror|Thriller,Stan Winston Productions|Odyssey Entertainment|Isle of Man Film Commission|SWFX,4.7
tt0494222,father-son relationship|loss of brother|new zealand|trauma|fast food restaurant,2007,0,0,Comedy|Romance,Whenua Films,6.9
tt0772193,crocodile,2007,0,11145303.89,Adventure,Hollywood Pictures|Sarah James Productions|Pariah,4.5
tt1087842,amnesia|cave|plants|independent film,2007,0,0,Action|Adventure|Drama|Horror|Science Fiction,Impéria|Bac Films,4.7
tt0465657,new love|future|immortality|revenge|highlander,2007,0,0,Action|Animation|Fantasy|Science Fiction,Imagi Animation Studios|Madhouse,6.9
tt0783767,suicide|england|alcohol|sex|based on novel,2007,15775028.74,0,Drama|Romance|Foreign,Fidélité Productions|FOZ|SCOPE Invest|Virtual Films|Poisson Rouge Pictures,5.2
tt0973844,woman director,2007,0,0,Comedy|Drama,Elzévir Films|Cannes Film Festival,7.4
tt0762110,london|prostitute|parents kids relationship|ambulance|new love,2007,0,0,Drama,Pallas Film|Samsa Film|IPSO Facto Films|Radio Télévision Belge Francophone,7
tt0842929,decision|fall|teen angst|independent film|fatal accident,2007,0,511133.0162,Mystery|Crime|Drama,Centre National de la Cinématographie|Meno Films|MK2 Productions,6.4
tt0494224,subway|fanatic|sect,2007,0,0,Horror|Thriller,Maurice Devereaux Productions,4.2
tt0454065,fascism|dystopia|science fiction,2007,0,0,Drama|Foreign|Science Fiction,LadobleA,7.3
tt0796314,independent film,2007,126200.2299,0,Comedy,Kibble Productions,4.9
tt0801526,bullying|independent film|violence,2007,736168.0078,33207.48717,Drama,Téléfilm Canada|Shadow Shows|Corvid Pictures,5.9
tt0778661,atlanta|garage|drug dealer|lawyer|single father,2007,10516685.83,33242447.78,Comedy|Drama|Romance,"Lions Gate Films|Tyler Perry Company, The",6.7
tt0805559,competition|father-son relationship|boxer|boy|dead mother,2007,0,0,Drama|Comedy|Romance,Davis Entertainment|Disney Channel,5.4
tt0790618,independent film|high school graduation|high school senior|woman director,2007,0,0,Comedy|Drama,Persistent Entertainment|Mirror Cube Films,5.5
tt0796368,prison|music record|manager|soul|hip-hop,2007,0,5025267.915,Drama,The Mark Gordon Company|Pelagius Film,6.9
tt0415856,independent film|woman director,2007,0,0,Drama|Family,"Motion Picture Group, The",6.2
tt1054478,stand-up|stand up comedy,2007,0,0,Comedy,Levity Productions|Levity Entertainment Group,6.6
tt1024899,woman director,2007,0,0,Comedy,Gaumont,4.6
tt0822858,nurse|psychology|suspense|blood|hospital,2007,0,0,Horror|Thriller,Raw Feed,5.1
tt0960835,futuristic,2007,0,0,Action|Adventure|Science Fiction,"Asylum, The",1.5
tt0848552,flesh eating zombies,2007,0,0,Comedy|Horror|Thriller,23/5 Filmproduktion,6.3
tt0489235,parody|parallel universe,2007,1577502.874,182008.0749,Comedy|Horror,Dark Horse Entertainment|Image Entertainment,6
tt0446752,teenager,2007,0,0,Comedy|Family|Drama,New Line Cinema,5
tt0780583,cryogenics|zombies,2007,0,0,Horror|Action,Pacific Entertainment Group,5.2
tt0479289,brother brother relationship|car thief|loss of mother|mobile phone|oregon,2007,0,0,Comedy,Et Cetera Films|Two Roads Entertainment|Fillmore,6.3
tt0937375,drama|family|family holiday|family feud,2007,13671691.57,0,Comedy|Drama,Screen Gems,7
tt1230164,denver|ghostbuster|egyptian mythology,2007,0,0,Comedy|Fantasy|Science Fiction,BraxtanFILM,5.5
tt0499554,sex|terrorist|beach|nudity|police,2007,10516685.83,21393211.63,Action|Adventure|Comedy|Crime,20th Century Fox,5.8
tt1083845,london|dancing|ballet|orphan|based on a children's book,2007,0,0,Drama|Family,British Broadcasting Corporation (BBC)|Granada Television,6.2
tt0942378,hawaii|sport|sequel|blended family,2007,0,0,Comedy|Drama|Family|TV Movie,Disney Channel,4.8
tt0952682,brother brother relationship|loss of father|arkansas,2007,0,0,Drama|Thriller,Upload Films|Muskat Filmed Properties|A Lucky Old Sun Production,6.4
tt0986272,photographer|camera|wheelchair|tourist|love,2007,0,0,Comedy|Romance,Theatre Junkies,6.1
tt0438052,cyberpunk,2007,2629171.457,0,Action|Science Fiction,Ascension Pictures|Red Cam Studios|Middle Link,4.8
tt0807054,capitalism|great britain|illegal immigration|worker|exploitation,2007,0,0,Drama,BIM Distribuzione|Filmstiftung Nordrhein-Westfalen|Pathé Distribution|Polish Film Institute|Tornasol Films,5.5
tt1114718,home|technology|shopping|disney short|mall,2007,0,0,Animation|Comedy,Walt Disney Pictures|Walt Disney Animation Studios,7.8
tt0804558,stand-up|stand up comedy,2007,0,0,Comedy,Red Envelope Entertainment|NetFlix|Sixth Way Productions|The Claw|Anacol Productions Inc.,7.3
tt0869152,ghost|asian horror,2007,0,0,Horror|Mystery|Thriller,Brightlight Pictures Inc.|TVA Films,5
tt0806088,sydney,2007,0,12620022.99,Drama|Comedy|Romance|Foreign,Nadiadwala Grandsons,6.4
tt0760311,suicide|paraplegic|office|aquarium|gun rampage,2007,0,0,Romance|Comedy|Drama,Neo Art & Logic|Quiet Man Productions,6.4
tt0443455,independent film,2007,0,0,Drama|Fantasy,The Film Company,6.3
tt0973790,heart|games,2007,0,0,Horror|Thriller|Foreign,Abnormal Pictures|K5 Film,4.2
tt0757361,jealousy|secret|independent film|neighbor|family,2007,10516685.83,0,Comedy|Drama,Scott Rudin Productions,5.9
tt0479199,tattoo|necklace|symbol|sorority|slasher,2007,0,0,Action|Adventure|Horror|Thriller,Odd Lot Entertainment,2.9
tt0914809,september 11 2001,2007,6310.011496,6310.011496,Documentary,Louder Than Words,5.1
tt1236486,transformers|giant robot|robot|transforming robot|faction,2007,0,0,Animation|Action|Thriller|Science Fiction,DreamWorks Home Entertainment,5.8
tt0477078,independent film,2007,0,0,Comedy|Drama,HBO Films|W B I Films|Rocket Science Inc.|Duly Noted,6.3
tt0972785,competition|cheerleader|sport|cheerleading|cheering crowd,2007,0,0,Comedy,Universal Pictures|Beacon Communications,5.6
tt1017465,witch|sequel|missing father,2007,0,0,Drama|Family|Fantasy|TV Movie,Walt Disney Studios Home Entertainment|Disney Channel,4.9
tt0467167,montana|buried alive|vision|teenager|blackouts,2007,0,0,Horror|Mystery|Thriller,MTV Films|Paramount Classics,5
tt0865951,male nudity|father-son relationship|alcohol|bet|beach,2007,1156835.441,0,Comedy,Van Worden,6
tt0078748,android|self-destruction|countdown|space marine|space suit,1979,33050094.03,315273262.7,Horror|Action|Thriller|Science Fiction,Twentieth Century-Fox Productions|Brandywine Productions,7.6
tt0078788,guerilla|river|vietnam|vietcong|cambodia,1979,94643451.08,250794662.5,Drama|War,Zoetrope Studios,7.8
tt0079501,chain|baby|bridge|post-apocalyptic|dystopia,1979,1201821.601,300455400.3,Adventure|Action|Thriller|Science Fiction,Kennedy Miller Productions|Mad Max Films|Crossroads,6.5
tt0079945,artificial intelligence|uss enterprise|starfleet|san francisco|self sacrifice,1979,105159390.1,417633006.3,Science Fiction|Adventure|Mystery,Paramount Pictures,6
tt0079574,venice|mass murder|space marine|space suit|marcus square,1979,102154836.1,631857706.7,Action|Adventure|Thriller|Science Fiction,Eon Productions,5.7
tt0079470,christianity|male nudity|jewry|resistance|gladiator,1979,12018216.01,60226630.5,Comedy,HandMade Films|Python (Monty) Pictures,7.5
tt0078846,male nudity|female nudity|sex|nudity|blow job,1979,718088.4066,0,Comedy,RM Films International,5
tt0080120,gang war|gangster boss|coney island|gang|new york city,1979,0,67572536.69,Action|Adventure|Crime|Drama|Thriller,Paramount Pictures,7
tt0079817,transporter|coma|wife husband relationship|intensive care|hero,1979,21031878.02,601458110.1,Drama,United Artists,6.8
tt0080491,italy|assassination|rape|sexuality|roman empire,1979,52579695.04,70421097.26,Drama|History|Romance,Penthouse Films International|Felix Cinematorgrafica,5.3
tt0079522,new york|adultery|based on novel|lolita|love,1979,0,120022257.7,Comedy|Drama|Romance,Jack Rollins & Charles H. Joffe Productions,7.7
tt0079714,evil|ice cream man  |mausoleum|tall man|sentinals,1979,901366.2008,36020002.52,Horror|Science Fiction,New Breed Productions,6.1
tt0079261,hippie|free love|commune|vietnam war|army,1979,33050094.03,0,Drama|Comedy|History|Music,United Artists|CIP Filmproduktion GmbH,7
tt0078767,haunted house|long island|indian burial ground|bare midriff|newspaper article,1979,0,259689611.5,Drama|Horror|Thriller,American International Pictures (AIP),6.2
tt0079116,prison|island|mouse|alcatraz|biography,1979,24036432.02,129195822.1,Crime|Drama,Paramount Pictures|Malpaso Company,7.1
tt0078754,show business|film making|tap dancing|movie in movie|divorce,1979,0,113643277.1,Drama|Music,Twentieth Century Fox Film Corporation|Columbia Pictures Corporation,6.8
tt0079641,transylvania|small town|coffin|pest|castle,1979,0,0,Drama|Horror,Gaumont|Werner Herzog Filmproduktion|Zweites Deutsches Fernsehen (ZDF),7.3
tt0078869,killer robot|space marine|ghost ship|black hole,1979,60091080.05,107688927.1,Adventure|Family|Science Fiction|Action,Walt Disney Productions,5.8
tt0078841,washington d.c.|u.s. president|identity|policy and organisations|autism,1979,0,90669961.46,Comedy|Drama,United Artists|Lorimar Film Entertainment,7.6
tt0079540,summer camp|underwear on flagpole|famous speech|burp|french fries,1979,0,0,Comedy,Canadian Film Development Corporation (CFDC)|Famous Players,5.6
tt0080097,chase|train|explosion|falling from height|glue,1979,0,0,Comedy|Western,Rastar Pictures,5.9
tt0079844,home|return|menace|antiquary|vampire,1979,12018216.01,0,Mystery|Horror|Thriller,Warner Bros. Television,5.9
tt0078740,stewardess|missile|pilot|hot air balloon|panic,1979,42063756.04,39106337.48,Action|Drama|Thriller,Universal Pictures,4.7
tt0079417,wife husband relationship|custody battle|marriage|falling from height|divorce,1979,24036432.02,319263908.3,Drama,Columbia Pictures,7.3
tt0078966,california|telecaster|energy policy|radiation|earthquake,1979,0,155390626.6,Thriller|Drama,Columbia Pictures|IPC Films,6
tt0079367,wild comedy|blow|neominstrelsy|phone book|sharecropper,1979,0,222221077.5,Comedy,Universal Pictures|Aspen Film Society,7
tt0078723,submarine|california|world war ii|war ship|pearl harbor,1979,105159390.1,95411841.73,Action|Comedy,Columbia Pictures|Universal Pictures|A-Team,5.4
tt0078718,suspense|lawyer|courtroom|extramarital affair,1979,0,100051648.3,Crime|Drama|Mystery|Thriller,Columbia Pictures Corporation,6.7
tt0080025,jack the ripper|time travel,1979,0,0,Adventure|Drama|Comedy|Science Fiction|Thriller,Orion Pictures,6.4
tt0078902,bicycle|sport|cycling|bicycle race,1979,6910474.206,60091080.05,Drama|Comedy,Twentieth Century Fox Film Corporation,7.2
tt0079766,england|fab four|music|woodstock|music festival,1979,0,0,Drama|Music,Polytel|The Who Films,7.3
tt0080009,rape|based on novel|peasant|historian|marriage,1979,0,0,Drama|Romance,Renn Productions|Société Française de Production (SFP)|Timothy Burrill Productions,6.4
tt0079240,writer director|held at swordpoint|public hanging|strongbox|gold theft,1979,18027324.02,0,Thriller|Adventure|Drama|Crime,Starling Films,6.3
tt0078721,mexico|beach|fantasy|honeymoon|marriage,1979,0,0,Comedy|Romance,Orion Pictures Corporation|Geoffrey Productions,5.3
tt0078872, young Alec becomes fascinated by a mysterious Arabian stallion that is brought on board and stabled in the ship he is sailing on. When it tragically sinks both he and the horse survive only to be stranded on a deserted island. He befriends it,6.8,1979,8112295.807,118,Adventure|Family,28
tt0079100,rodeo|horse|doping|performance|love,1979,0,185687359.3,Drama|Comedy|Western|Romance,Columbia Pictures|Universal Pictures|Wildwood Enterprises,4.8
tt0078753,germany|france|world war i|westfront|soldier,1979,0,0,Drama|History|War,Norman Rosemont Productions|Marble Arch Productions|ITC Entertainment Group,6.1
tt0078790,spoof,1979,0,0,Comedy|Family|Western,Walt Disney Productions,6.7
tt0079550,meteor|disaster|disaster film|disaster movie,1979,0,0,Action|Science Fiction|Thriller,Palladium Productions|American International Pictures (AIP)|Meteor Joint Venture,4.5
tt0079871,suicide|prison|england|corruption|riot,1979,1261912.681,0,Crime|Drama,Berwick Street Productions|Boyd's Company|Kendon Films Ltd.,7.1
tt0079271,pornography|runaway|snuff|daughter|father,1979,0,0,Crime|Drama|Thriller,Columbia Pictures Corporation|A-Team,6.1
tt0079268,london|world war ii|secret mission|bomber pilot,1979,0,0,Drama|Romance|War,Columbia Pictures Corporation|Hanover Street,5.5
tt0079489,coffin|vampire|dracula|romantic comedy|spoof,1979,0,131854852.4,Romance|Comedy|Horror,Melvin Simon Productions|American International Pictures (AIP),6
tt0078908,psychologist|body horror|canuxploitation,1979,4071170.673,0,Horror|Thriller|Science Fiction,Canadian Film Development Corporation (CFDC)|Victor Solnicki Productions|Elgin International Films,6.1
tt0080100,atlanta|telekinesis|evil child,1979,2403643.202,0,Science Fiction|Horror,Film Ventures International (FVI)|Brouwersgracht Investments|Swan American Film,3
tt0080130,babysitter|suspense|phone call,1979,0,0,Horror|Thriller,Columbia Pictures Corporation|Melvin Simon Productions,6
tt0079668,cop-killer|based on true story|police officer killed|capital punishment|closeted homosexual,1979,0,0,Crime|Drama,Black Marble Productions,5.1
tt0079688,alcohol|vandalism|police|drug scene|teen angst,1979,0,0,Crime|Drama,Orion Pictures,7.1
tt0080040,mask|museum|mannequin|cult|psychopath,1979,0,0,Horror|Mystery|Thriller,Charles Band Productions,6.9
tt0079813,rock and roll|punk|bong|rebellion|camp,1979,901366.2008,0,Comedy|Music,New World Pictures,6.2
tt0079638,factory|single mother|union|labor|textile worker,1979,0,66785226.37,Drama,Twentieth Century Fox Film Corporation,5.8
tt0079073,vampire|dracula|insane asylum|gothic horror,1979,0,0,Horror|Romance,Universal Pictures|The Mirisch Corporation,6.1
tt0078950,boxer|boxing match|son|father|sport,1979,0,0,Drama|Family,Metro-Goldwyn-Mayer (MGM),7.1
tt0088247,saving the world|artificial intelligence|rebel|cyborg|shotgun,1984,13433869.05,164504443.5,Action|Thriller|Science Fiction,Orion Pictures|Pacific Western|Hemdale Film|Cinema 84|Euro Film Funding,7.1
tt0087469,riddle|treasure|heart|skeleton|treasure hunt,1984,58773177.1,698980999.1,Adventure|Action,Lucasfilm|Paramount Pictures,6.9
tt0087332,library|taxi|flat|mayor|mythology,1984,62971261.18,619663378.7,Fantasy|Action|Comedy|Science Fiction|Family,Columbia Pictures Corporation|Delphi Films|Black Rhino Productions,7.2
tt0087363,holiday|monster|small town|department store|bars and restaurants,1984,23089462.43,321327866.6,Fantasy|Horror|Comedy,Amblin Entertainment|Warner Bros.,6.8
tt0088323,based on novel|fictional place|wolf|mythology|magic,1984,56674135.06,42314185.45,Drama|Family|Fantasy|Adventure,Producers Sales Organization|Bavaria Film|Dieter Geissler Filmproduktion|Warner Bros.|Westdeutscher Rundfunk (WDR),6.8
tt0086960,california|showdown|undercover|strip club|investigation,1984,31485630.59,664053942.9,Action|Comedy|Crime,Paramount Pictures|Eddie Murphy Productions,6.5
tt0087843,life and death|corruption|street gang|rape|sadistic,1984,62971261.18,0,Drama|Crime,Warner Bros.|The Ladd Company,7.9
tt0086879,italy|composer|opera|talent|musician,1984,37782756.71,109093572.8,Drama|History|Music,Warner Bros.,7.5
tt0087538,flat|taskmaster|karate|egg|kids and family,1984,16792336.31,190625674.1,Drama,Columbia Pictures Corporation|Jerry Weintraub Productions|Delphi Films,6.7
tt0087800,child murderer|sleep|coffee|hat|nightmare,1984,3778275.671,53535044.98,Horror,New Line Cinema|Smart Egg Pictures,7.1
tt0087078,swordplay|sword|warrior woman|lone wolf|wizardry,1984,37782756.71,65158536.45,Adventure|Fantasy|Action,De Laurentiis Entertainment Group,5.9
tt0086837,jupiter|super computer|space travel|space mission|ghost ship,1984,58773177.1,84802677.45,Thriller|Science Fiction,Metro-Goldwyn-Mayer (MGM),6.4
tt0087182,prophecy|witch|monster|telepathy|atomic bomb,1984,83961681.57,64914323.4,Action|Science Fiction|Adventure,Dino De Laurentiis Company,6.5
tt0088011,riddle|treasure|hero|map|colombia,1984,20990420.39,181718767,Action|Adventure|Comedy|Romance,Twentieth Century Fox Film Corporation|SLM Production Group|Nina Saxon Film Design|El Corazon Producciones S.A.,6.3
tt0087928,trainer|recruit|shenanigan|police academy,1984,9445689.176,170439892,Comedy|Crime,Warner Bros.|The Ladd Company,6.3
tt0087985,guerilla|colorado|invasion|anti-communism|near future,1984,0,80553880.52,Action|Thriller,United Artists|Valkyrie Films,6.5
tt0087747,american dream|american  way of life|music|moscow,1984,0,52685955.18,Comedy|Drama|Romance,Columbia Pictures,6
tt0087277,dancing|dancer|dance|music|dance teacher,1984,17212144.72,167997673.4,Drama|Family|Music|Romance,Paramount Pictures|IndieProd Company Productions,6
tt0087298,lake|resurrection|morgue|serial killer|jason vorhees,1984,0,67.16934525,Horror|Thriller,Paramount Pictures,5.7
tt0087995,california|cocaine|future|punk|theory,1984,3148563.059,4827796.69,Comedy|Drama|Science Fiction,Edge City,6.3
tt0087803,vatican|fascism|totalitarian regime|dystopia|big brother,1984,0,0,Drama|Romance|Science Fiction,Umbrella-Rosenblum Film Production,6.5
tt0088206,dc comics|magic|laser|love|superhero,1984,73466471.37,0,Adventure|Fantasy|Action|Science Fiction,St. Michael Finance Limited|Artistry Limited|Investors In Industry PLC|Robert Fleming Leasing Limited,4
tt0086855,computer animation,1984,0,0,Animation,Lucasfilm|Pixar Animation Studios,5.3
tt0088172,places and planets|widow|lovers|alien|police car,1984,46178924.86,60335611.63,Action|Adventure|Drama|Romance|Science Fiction,Columbia Pictures|Delphi II Productions|Industrial Light & Magic (ILM),6.3
tt0086927,bachelor|loyalty|donkey|stag night|party,1984,12594252.24,80678668.57,Comedy,Bachelor Party Productions|Aspect Ratio Film|Twin Continental,5.9
tt0088258,rock star|groupie|mockumentary|music band|aftercreditsstinger,1984,0,9941487.104,Comedy|Music,Spinal Tap Prod.,7.5
tt0088272,prostitute|new orleans|serial killer|series of murders|police detective,1984,0,101055396.2,Mystery|Thriller|Crime|Drama,Malpaso Productions,6
tt0087042,clowning|mistaken identity|twin,1984,0,0,Comedy,MGM Home Entertainment,4.4
tt0088128,birthday|nerd|crush|farce|exchange student,1984,13643773.25,49717966.41,Comedy|Romance,Universal Pictures,6.7
tt0087553,civil war|journalist|photographer|vietnam|cambodia,1984,30226205.36,72837369.58,War|Drama|History,Goldcrest Films International|International Film Investors|Enigma Productions,7.2
